text,translation
"['né pur le creature che son fored’intelligenza quest’arco saettama quelle c’hanno intelletto e amore.']","['quest'istinto fa muovere non solo le creature prive di intelligenza, ma anche quelle dotate di anima razionale.']"
"['La provedenza, che cotanto assetta,del suo lume fa ‘l ciel sempre quietonel qual si volge quel c’ha maggior fretta;']","['La Provvidenza, che stabilisce tutto questo, fa sempre quieto con la sua luce il Cielo nel quale ruota quello più veloce;']"
"['e ora lì, come a sito decreto,cen porta la virtù di quella cordache ciò che scocca drizza in segno lieto.']","['e ci porta lì, come a un sito stabilito, la forza di quell'istinto naturale che indirizza a buon fine ogni essere che muove.']"
"['Vero è che, come forma non s’accordamolte fiate a l’intenzion de l’arte,perch’a risponder la materia è sorda,così da questo corso si dipartetalor la creatura, c’ha poderedi piegar, così pinta, in altra parte;']","['È pur vero che, come la forma molte volte non corrisponde all'intenzione dell'artista, perché la materia non risponde come dovrebbe, così talvolta la creatura razionale si allontana da questo corso, avendo il potere di piegare in altra direzione, pur così ben indirizzata;']"
"['e sì come veder si può caderefoco di nube, sì l’impeto primol’atterra torto da falso piacere.']","['e come si può vedere un fulmine che cade da una nuvola, così l'istinto naturale può far tendere l'uomo verso il basso, attirato dal falso piacere dei beni terreni.']"
"['Non dei più ammirar, se bene stimo,lo tuo salir, se non come d’un rivose d’alto monte scende giuso ad imo.']","['Non devi più stupirti, se giudico correttamente, per il fatto che tu sali, se non come di un fiume che scorre dalla montagna a valle.']"
"['Maraviglia sarebbe in te se, privod’impedimento, giù ti fossi assiso,com’a terra quiete in foco vivo».Quinci rivolse inver’ lo cielo il viso.']","['Ci sarebbe da stupirsi se tu, privo di impedimenti, fossi rimasto a terra, proprio come un fuoco che rimanesse quieto e non salisse verso l'alto». Dopo le sue parole, Beatrice rivolse lo sguardo al Cielo.']"
"['Io voglio del ver la mia donna laudareed asembrarli la rosa e lo giglio:più che stella dïana splende e pare,e ciò ch’è lassù bello a lei somiglio.']","['Voglio in vero lodare la mia donnae paragonarle la rosa e il giglioè più luminosa della stella che sorge all’alba ,e ciò che in cielo è bello a lei assomiglio.']"
"['Verde river’ a lei rasembro e l’âre,tutti color di fior’, giano e vermiglio,oro ed azzurro e ricche gioi per dare:medesmo Amor per lei rafina meglio.']","['Le paragono una verde campagna e l’aria,tutti i colori dei fiori, il giallo e il rosso,l’oro e l’azzurro e i ricchi gioielli che si donano:perfino Amore grazie a lei diviene più puro.']"
"['Passa per via adorna, e sì gentilech’abassa orgoglio a cui dona salute,e fa ’l de nostra fé se non la crede;']","['Passa per la via così bella e nobileche abbassa l’orgoglio a chi dona il suo salutoe lo converte se non è credente :']"
"['e no·lle pò apressare om che sia vile;ancor ve dirò c’ha maggior vertute:null’ om pò mal pensar fin che la vede.']","['Nessuno che sia vile le si può avvicinareanzi vi dirò che ha un potere ancora più grandenessuno può mal pensare finché la vede.']"
"['Lo vostro bel saluto e ’l gentil sguardoche fate quando v’encontro, m’ancide:']","['Il vostro bel saluto e il gentile sguardoche fate quando vi incontro, mi uccide :']"
"['Amor m’assale e già non ha reguardos’elli face peccato over merzede,ché per mezzo lo cor me lanciò un dardoched oltre ’n parte lo taglia e divide;']","['Amore mi assale e non badase fa peccato o dà ricompensaperché attraverso il cuore mi lanciò una frecciache da parte a parte lo taglia e divide ;']"
"['parlar non posso, ché ’n pene io ardosì come quelli che sua morte vede.']","['non posso parlare ; perché in pena io ardocome colui che vede la propria morte.']"
"['Per li occhi passa come fa lo trono,che fer’ per la finestra de la torree ciò che dentro trova spezza e fende:']","['Passa per gli occhi come fa il fulmine,che colpisce attraverso la finestra della torree spezza e taglia ciò che trova dentro :']"
"['remagno como statüa d’ottono,ove vita né spirto non ricorre,se non che la figura d’omo rende.']","['rimango come una statua d’ottone,dove non scorre né vita né spirito ,se non che ha figura di uomo.']"
"['Vedut’ ho la lucente stella diana,ch’apare anzi che ’l giorno rend’ albore,c’ha preso forma di figura umana;']","['Ho visto la spendente stella del mattinoche appare prima che spunti il giorno,e che ha preso forma umana ;']"
"['sovr’ ogn’ altra me par che dea splendore:viso de neve colorato in grana,occhi lucenti, gai e pien’ d’amore;']","['più di ogni altra mi sembra che dia splendore :viso bianco come la neve colorato di carminio,occhi lucenti, gai e pieni di amore ;']"
"['non credo che nel mondo sia cristianasì piena di biltate e di valore.']","['non credo che al mondo via sia donnacosi piena di bellezza e valore.']"
"['Ed io dal suo valor son assalitocon sì fera battaglia di sospirich’avanti a lei de dir non seri’ ardito.']","['E io dal suo valore sono assalitocon così crudele battaglia di sospiriche di fronte a lei non avrei il coraggio di parlare.']"
"['Così conoscess’ ella i miei disiri!ché, senza dir, de lei seria servitoper la pietà ch’avrebbe de’ martiri.']","['Oh se lei conoscesse i miei desideri !perché, senza dire, da lei sarei ricompensatoper la pietà che avrebbe delle mie sofferenze.']"
"['Dolente, lasso, già non m’asecuro,ché tu m’assali, Amore, e mi combatti:']","['“Ahimè, ahimè non posso certo sentirmi in pace”poiché tu, Amore, mi assali e mi combatti :']"
"['diritto al tuo rincontro in pie’ non duro,ché mantenente a terra mi dibatti,come lo trono che fere lo muro']","['Dritto in piedi di faccia a te non resisto,perché subito mi abbatti a terra,come il fulmine che colpisce il muro']"
"['e ’l vento li arbor’ per li forti tratti.Dice lo core agli occhi: «Per voi moro»,e li occhi dice al cor: «Tu n’hai desfatti».']","['e il vento (che abbatte) gli alberi a forti scossoni.Il cuore dice agli occhi : “Muoio a causa vostra”,e gli occhi dicono al cuore : “Tu ci hai uccisi”.']"
"['Apparve luce, che rendé splendore,che passao per li occhi e ’l cor ferìo,ond’io ne sono a tal condizïone:']","['Apparve una luce splendente,che passò per gli occhi e colpì il cuore,cosicché io sono in tale condizione:']"
"['ciò furo li belli occhi pien’ d’amore,che me feriro al cor d’uno disiocome si fere augello di bolzone.']","['Fu la luce dei begli occhi pieni di amore,che mi colpì il cuore di desideriocome si colpisce un uccello di bolzone.']"
"['Chi vedesse a Lucia un var capuzzoin cò tenere, e como li sta gente,e’ non è om de qui ’n terra d’Abruzzoche non ne ’namorasse coralmente.']","['Non c’è nessuno di qui della terra d’Abruzzo,che se vedesse un cappuccio di pellicciain capo a Lucia e come le sta bene,potrebbe non innamorarsene sinceramente.']"
"['Par, sì lorina, figliuola d’un tuzzode la Magna o de Franza veramente;e non se sbatte cò de serpe mozzocome fa lo meo core spessamente.']","['Sembra, così “impellicciata”,figlia di un tedescodella Germania o della Francia;e la testa mozza di una serpenon si dibatte come fa continuamente il mio cuore :']"
"['Ah, prender lei a forza, ultra su’ grato,e bagiarli la bocca e ’l bel visaggioe li occhi suoi, ch’èn due fiamme de foco!']","['Ah, prenderla con la forza, contro la sua volontà,e baciarle la bocca e il bel visoe gli occhi suoi, che sono due fiamme di fuoco !']"
"['Ma pentomi, però che m’ho pensatoch’esto fatto poria portar dannaggioch’altrui despiaceria forse non poco']","['Ma mi pento, perché pensoche questo fatto potrebbe provocare un dannoche ad altri dispiacerebbe non poco.']"
"['La mia malinconia è tanta e tale']","['La mia malinconia è così grande e grave,']"
"['ch’i’ non discredo che, s’egli ’l sapesse']","['che credo che, se la conoscesse']"
"['un che mi fosse nemico mortale,']","['uno, che fosse mio nemico mortale,']"
"['che di me di pietade non piangesse.']","['avrebbe pietà di me.']"
"['Quella, per cu’ m’avven, poco ne cale;']","['Quella, che me la provoca, non se ne cura;']"
"['che mi potrebbe, sed ella volesse,']","['se lo volesse, mi potrebbe']"
"['guarir ’n un punto di tutto ’l mie male,']","['guarire in un momento di tutto il mio male']"
"['sed ella pur: – I’ t’odio – mi dicesse.']","['se soltanto mi dicesse “ti odio”.']"
"['Ma quest’è la risposta c’ho da lei:']","['Ma questa è la risposta che ho da lei:']"
"['ched ella non mi vol né mal né bene,']","['che non mi vuole né bene né male,']"
"['e ched i’ vad’a far li fatti mei;']","['e che io vada a fare i fatti miei;']"
"['ch’ella non cura s’i’ ho gioi’ o pene,']","['che ella non si cura se ho gioie o pene,']"
"['men ch’una paglia che le va tra’ piei:']","['più di un filo di paglia che le vada tra i piedi:']"
"['mal grado n’abbi Amor, ch’a le’ mi diène.']","['maledetto sia Amore, che a lei mi diede.']"
"['Meravigliosamente un amor mi distringe e mi tene ad ogn’ora.']","['Meravigliosamente un amore mi stringe e mi tiene sempre.']"
"['Com’om che pone mente in altro exemplo pinge la simile pintura,']","['Come uno che guarda attentamente un modello dipinge una pittura simile,']"
"['così, bella, facc’eo, che ’nfra lo core meo porto la tua figura.']","['così, bella, faccio io, che dentro il mio cuore ho la tua immagine.']"
"['In cor par ch’eo vi porti, pinta come parete, e non pare difore.']","['Pare che io vi porti nel cuore, dipinta come apparite, e non appare di fuori.']"
"['O Deo, co’ mi par forte non so se lo sapete, con’ v’amo di bon core;']","['Oddio, come mi sembra difficile non so se lo sapete quanto vi amo']"
"['ch’eo son sì vergognoso ca pur vi guardo ascoso e non vi mostro amore.']","['che io sono così vergognoso che vi guardo sempre di nascosto e non vi mostro amore.']"
"['Avendo gran disio dipinsi una pintura, bella, voi simigliante,']","['Avendo grande desiderio dipinsi una pittura, bella, a voi somigliante,']"
"['e quando voi non vio guardo ’n quella figura, par ch’eo v’aggia davante:']","['e quando non vi vedo guardo quella immagine e mi sembra di avervi davanti a me']"
"['come quello che crede salvarsi per sua fede, ancor non veggia inante.']","['come colui che crede di salvarsi grazie alla sua fede anche se non vede il futuro.']"
"['Al cor m’ard’una doglia, com’ om che ten lo foco a lo suo seno ascoso,']","['Nel cuore mi arde un dolore, come uno che tiene un fuoco nascosto nel petto']"
"['e quando più lo ’nvoglia, allora arde più loco e non pò star incluso:']","['quanto più lo copre, allora lì arde di più e non può stare rinchiuso:']"
"['similemente eo ardo quando pass’e non guardo a voi, vis’amoroso.']","['nello stesso modo io ardo quando passo e non vi guardo viso pieno di amore.']"
"['S’eo guardo, quando passo, inver’ voi no mi giro, bella, per risguardare;']","['Se vi guardo, quando passo non mi volto verso di voi bella, per guardarvi di nuovo']"
"['andando, ad ogni passo getto uno gran sospiro ca facemi ancosciare;']","['andando, ad ogni passo emetto un gran sospiro che mi fa angosciare']"
"['e certo bene ancoscio, c’a pena mi conoscio, tanto bella mi pare.']","['e tanto mi angoscio che a fatica mi riconosco tanto bella mi appari.']"
"['Assai v’aggio laudato, madonna, in tutte parti, di bellezze c’avete.']","['Molto vi ho lodato, o donna mia, in tutte le vostre bellezze.']"
"['Non so se v’è contato ch’eo lo faccia per arti, che voi pur v’ascondete:']","['Non so se vi hanno raccontato che io lo faccio con astuzia che voi sempre vi nascondete']"
"['sacciatelo per singa zo ch’eo no dico a linga, quando voi mi vedite.']","['sappiate attraverso i segni ciò che non dico con la lingua quando mi vedete.']"
"['Canzonetta novella, va’ canta nova cosa;']","['Canzonetta nuova, vai canta questa nuova cosa;']"
"['lèvati da maitino davanti a la più bella,']","['alzati al mattino davanti alla più bella']"
"['fiore d’ogn’amorosa, bionda più c’auro fino:']","['fiore di ogni amorosa, bionda più che l’oro fino']"
"['«Lo vostro amor, ch’è caro, donatelo al Notaro ch’è nato da Lentino».']","['«Il vostro amore, che è prezioso, donatelo al Notaio che è nato da Lentino».']"
"['Di marzo sí vi do una peschieradi trote, anguille, lamprede e salmoni,di dèntici, dalfini e storioni,']","['Di marzo vi dono una peschieradi trote, anguille, lamprede e salmoni,di dentici, delfini e storioni,']"
"['d’ogn’altro pesce in tutta la riviera;con pescatori e navicelle a schiera,e barche, saettie e galeoni,']","['e ogni altro pesce in tutta la riviera;con pescatori e navicelle a schiera,e barche, saettie e galeoni,']"
"['le qua’ vi portino a tutte stagionia qual porto vi piace alla primiera;']","['le quali vi portino in ogni tempoimmediatamente al porto che vi piace:']"
"['che sia fornito di molti palazzi,d’ogn’altra cosa, che vi sie mestiero,e gente v’abbia di tutti sollazzi.']","['dove vi siano molti palazzi,ogni altra cosa che vi sia necessaria,e vi sia gente di tutti i divertimenti.']"
"['Chiesa non v’abbia mai né monistero;lasciate predicar i preti pazzi,ché hanno assai bugie e poco vero.']","['Non vi siano chiese né monasteri:lasciate predicare i preti pazzi,perché dicono molte bugie e poche cose vere.']"
"['S’i’ fosse foco, arderéi ’l mondo;']","['Se fossi fuoco, brucerei il mondo;']"
"['s’ i’ fosse vento, lo tempestarei;']","['se fossi vento, lo tempesterei;']"
"['s’i’ fosse acqua, i’ l’annegherei;']","['se fossi acqua lo annegherei;']"
"['s’i’ fosse Dio, mandereil’en profondo;']","['se fossi Dio, lo sprofonderei;']"
"['s’i’ fosse papa, allor serei giocondo,']","['se fossi papa, allora sarei felice,']"
"['ché tutti cristïani imbrigarei;']","['perché metterei nei guai tutti i cristiani;']"
"['s’i’ fosse ’mperator, ben lo farei:']","['se fossi imperatore, farei bene questo:']"
"['a tutti tagliarei lo capo a tondo.']","['A tutti attorno taglierei il capo.']"
"['S’i fosse morte, andarei a mi’ padre;']","['Se fossi la morte, andrei da mio padre;']"
"['s’i’ fosse vita, non starei con lui:']","['se fossi la vita, non starei con lui:']"
"['similemente farìa da mi’ madre.']","['lo stesso farei con mia madre.']"
"['S’i’ fosse Cecco, com’i’ sono e fui,']","['Se fossi Cecco, come sono e fui,']"
"['torrei le donne giovani e leggiadre:']","['prenderei le donne giovani e belle:']"
"['le zoppe e vecchie lasserei altrui.']","['quelle zoppe e vecchie le lascerei agli altri.']"
"['Tanto gentile e tanto onesta pare la donna mia quand’ella altrui saluta, ch’ogne lingua deven tremando muta, e li occhi no l’ardiscon di guardare.']","['La mia donna si mostra tanto nobile e onesta, quando saluta la gente, tanto che tutti fanno silenzio e gli occhi non osano guardarla.']"
"['Ella si va, sentendosi laudare, benignamente d’umiltà vestuta; e par che sia una cosa venuta da cielo in terra a miracol mostrare.']","['Ella procede, sentendosi lodare, rivestita di umiltà, espressione di benevolenza, e pare sia una creatura scesa dal cielo sulla terra per mostrare la potenza divina.']"
"['Mostrasi sì piacente a chi la mira, che dà per li occhi una dolcezza al core, che ‘ntender non la può chi no la prova;']","['Si mostra talmente bella a chi la guarda, che infonde tramite gli occhi una dolcezza al cuore che può capire solo chi la sperimenta direttamente']"
"['e par che de la sua labbia si mova uno spirito soave pien d’amore, che va dicendo a l’anima: Sospira.']","['e sembra che dal suo volto emani un soave sentimento che dice all’anima: Sospira.']"
